-7.861312627792358398e-01,-3.575056493282318115e-01,-7.320973277091979980e-01,-5.426093935966491699e-01,-6.541065573692321777e-01,-6.149560809135437012e-01,-6.298864483833312988e-01,-6.284548044204711914e-01,-6.242321133613586426e-01,-6.406164765357971191e-01,-6.561980843544006348e-01,-5.804562568664550781e-01,-4.554537534713745117e-01,-4.539864957332611084e-01,-4.320406019687652588e-01,-4.171508252620697021e-01,-3.878131210803985596e-01,-3.393508493900299072e-01,-2.759133875370025635e-01,-1.667926162481307983e-01,-1.012032553553581238e-01,-1.699592471122741699e-01,-1.403324604034423828e-01,-1.364946663379669189e-01,-1.245418116450309753e-01,-3.526584804058074951e-02,1.935098692774772644e-02,4.610945284366607666e-02,7.365279644727706909e-02,7.077509164810180664e-02,1.757011413574218750e-01,1.441125571727752686e-01,2.742888927459716797e-01,2.801494002342224121e-01,3.331236243247985840e-01,4.235155880451202393e-01,3.609110713005065918e-01,4.368408620357513428e-01,3.725676536560058594e-01,5.722181797027587891e-01,3.684507012367248535e-01,5.508764386177062988e-01,5.343313813209533691e-01,4.881718754768371582e-01,6.037290096282958984e-01,4.780221581459045410e-01,6.566478013992309570e-01,4.230647981166839600e-01,5.490124225616455078e-01,5.113435387611389160e-01,4.091221392154693604e-01,5.204792022705078125e-01,4.730422794818878174e-01,3.960824906826019287e-01,5.228005647659301758e-01,3.784807026386260986e-01,3.325246274471282959e-01,4.580391943454742432e-01,8.637048304080963135e-02,4.637292623519897461e-01,-2.091280370950698853e-01,4.879264235496520996e-01,-1.294702738523483276e-01,3.035924434661865234e-01,-1.566125601530075073e-01,2.822860181331634521e-01,-6.513208150863647461e-02,7.084586471319198608e-02,7.036663591861724854e-02,-1.097438931465148926e-01,1.493889242410659790e-01,-2.368242740631103516e-01,2.621245980262756348e-01,-3.893922865390777588e-01,1.412551105022430420e-01,-2.048290967941284180e-01,-7.510925084352493286e-02,-1.279880255460739136e-01,-4.023808538913726807e-01,7.239333819597959518e-03,-3.715934455394744873e-01,-1.238638907670974731e-01,-5.266703367233276367e-01,1.916320249438285828e-02,-7.356211543083190918e-01,1.898922920227050781e-01,-7.141580581665039062e-01,-1.552188545465469360e-01,-5.080856084823608398e-01,-3.446792662143707275e-01,-6.340199112892150879e-01,-3.241850137710571289e-01,-5.084888935089111328e-01,-6.115353703498840332e-01,-5.604682564735412598e-01,-5.120342373847961426e-01,-5.545482635498046875e-01,-5.935364961624145508e-01,-5.845484733581542969e-01,-6.395426988601684570e-01
-7.602105140686035156e-01,-3.610447049140930176e-01,-7.027177214622497559e-01,-5.330971479415893555e-01,-6.294080615043640137e-01,-5.933573246002197266e-01,-6.075256466865539551e-01,-6.045373678207397461e-01,-6.027034521102905273e-01,-6.180477738380432129e-01,-6.260673999786376953e-01,-5.407630205154418945e-01,-4.135617613792419434e-01,-4.107202589511871338e-01,-3.874111175537109375e-01,-3.740812838077545166e-01,-3.466614782810211182e-01,-3.024466037750244141e-01,-2.464489340782165527e-01,-1.437072753906250000e-01,-7.841344177722930908e-02,-1.470686495304107666e-01,-1.146503835916519165e-01,-1.064345166087150574e-01,-9.860765933990478516e-02,-5.871749483048915863e-03,5.534180626273155212e-02,8.430857211351394653e-02,1.224449202418327332e-01,1.137017384171485901e-01,2.224503457546234131e-01,1.891516745090484619e-01,3.106136023998260498e-01,3.144052326679229736e-01,3.572333157062530518e-01,4.525603055953979492e-01,3.735744655132293701e-01,4.564583003520965576e-01,3.771460056304931641e-01,5.785157084465026855e-01,3.801762461662292480e-01,5.468856096267700195e-01,5.441803336143493652e-01,4.762641191482543945e-01,5.980008840560913086e-01,4.704704284667968750e-01,6.399498581886291504e-01,4.215340018272399902e-01,5.220196843147277832e-01,5.061204433441162109e-01,3.814254105091094971e-01,5.040575861930847168e-01,4.422302544116973877e-01,3.819797039031982422e-01,4.957341849803924561e-01,3.631142675876617432e-01,2.949494719505310059e-01,4.511417746543884277e-01,3.489254415035247803e-02,4.643011987209320068e-01,-2.436132133007049561e-01,4.719465076923370361e-01,-1.519469469785690308e-01,2.886729836463928223e-01,-1.736570000648498535e-01,2.626164257526397705e-01,-9.742820262908935547e-02,6.369124352931976318e-02,2.551786601543426514e-02,-1.142033934593200684e-01,1.142732501029968262e-01,-2.521923482418060303e-01,2.336271256208419800e-01,-4.084759652614593506e-01,1.122526749968528748e-01,-2.221037298440933228e-01,-1.080482676625251770e-01,-1.446969658136367798e-01,-4.272951781749725342e-01,-1.182682719081640244e-02,-3.896051645278930664e-01,-1.433622241020202637e-01,-5.395433902740478516e-01,1.379094086587429047e-03,-7.419750094413757324e-01,1.674797087907791138e-01,-7.197403907775878906e-01,-1.735084354877471924e-01,-5.191637873649597168e-01,-3.592090308666229248e-01,-6.469912528991699219e-01,-3.339536488056182861e-01,-5.218199491500854492e-01,-6.175920367240905762e-01,-5.657779574394226074e-01,-5.284200906753540039e-01,-5.623629689216613770e-01,-5.968304276466369629e-01,-5.942444205284118652e-01,-6.476637721061706543e-01
-7.287555336952209473e-01,-3.609635531902313232e-01,-6.674448251724243164e-01,-5.221679210662841797e-01,-6.004201769828796387e-01,-5.688843131065368652e-01,-5.813858509063720703e-01,-5.765593051910400391e-01,-5.774160623550415039e-01,-5.902521610260009766e-01,-5.907630920410156250e-01,-4.956634938716888428e-01,-3.662942647933959961e-01,-3.622531890869140625e-01,-3.379287719726562500e-01,-3.264933526515960693e-01,-3.014252781867980957e-01,-2.624957561492919922e-01,-2.153048366308212280e-01,-1.200480759143829346e-01,-5.352984741330146790e-02,-1.215806305408477783e-01,-8.521579205989837646e-02,-7.030129432678222656e-02,-6.653290241956710815e-02,3.084028139710426331e-02,1.011912226676940918e-01,1.304528564214706421e-01,1.785312145948410034e-01,1.644891351461410522e-01,2.744054496288299561e-01,2.408861070871353149e-01,3.511937856674194336e-01,3.526853024959564209e-01,3.832917213439941406e-01,4.838683605194091797e-01,3.883716464042663574e-01,4.794542491436004639e-01,3.852936923503875732e-01,5.863701701164245605e-01,3.978148996829986572e-01,5.440996885299682617e-01,5.562942028045654297e-01,4.687844812870025635e-01,5.918380022048950195e-01,4.684627652168273926e-01,6.199336647987365723e-01,4.256430268287658691e-01,4.927025735378265381e-01,5.030771493911743164e-01,3.532375097274780273e-01,4.900137186050415039e-01,4.118750393390655518e-01,3.695192933082580566e-01,4.681051671504974365e-01,3.503046035766601562e-01,2.533656358718872070e-01,4.473345577716827393e-01,-1.900933869183063507e-02,4.650867283344268799e-01,-2.768250107765197754e-01,4.561799466609954834e-01,-1.778424084186553955e-01,2.764939963817596436e-01,-1.929663866758346558e-01,2.449962049722671509e-01,-1.353859454393386841e-01,6.094205752015113831e-02,-2.393692545592784882e-02,-1.170637309551239014e-01,7.805635035037994385e-02,-2.688667774200439453e-01,2.036874741315841675e-01,-4.294371306896209717e-01,8.517919480800628662e-02,-2.451623678207397461e-01,-1.360170096158981323e-01,-1.670565158128738403e-01,-4.506998062133789062e-01,-3.352144733071327209e-02,-4.073969423770904541e-01,-1.660165339708328247e-01,-5.534944534301757812e-01,-1.846747845411300659e-02,-7.491021156311035156e-01,1.434221714735031128e-01,-7.263146042823791504e-01,-1.924499273300170898e-01,-5.332724452018737793e-01,-3.720768392086029053e-01,-6.633969545364379883e-01,-3.420908451080322266e-01,-5.381875038146972656e-01,-6.237644553184509277e-01,-5.734454989433288574e-01,-5.460320711135864258e-01,-5.720006227493286133e-01,-6.010890007019042969e-01,-6.058685779571533203e-01,-6.577362418174743652e-01
-6.896992325782775879e-01,-3.595610558986663818e-01,-6.274628639221191406e-01,-5.074970126152038574e-01,-5.681149363517761230e-01,-5.405943989753723145e-01,-5.513540506362915039e-01,-5.456905961036682129e-01,-5.460877418518066406e-01,-5.552979111671447754e-01,-5.492712259292602539e-01,-4.471848607063293457e-01,-3.186423182487487793e-01,-3.139252364635467529e-01,-2.893809676170349121e-01,-2.811072468757629395e-01,-2.599725723266601562e-01,-2.285238504409790039e-01,-1.926745325326919556e-01,-1.063647940754890442e-01,-3.433736413717269897e-02,-1.011499017477035522e-01,-6.087718158960342407e-02,-3.534326702356338501e-02,-3.714575245976448059e-02,6.449847668409347534e-02,1.429749131202697754e-01,1.698698997497558594e-01,2.281709909439086914e-01,2.067442685365676880e-01,3.168491721153259277e-01,2.825346887111663818e-01,3.805178105831146240e-01,3.789023458957672119e-01,3.965527415275573730e-01,5.059423446655273438e-01,3.910338580608367920e-01,4.933962225914001465e-01,3.843789398670196533e-01,5.857704281806945801e-01,4.044936299324035645e-01,5.348051786422729492e-01,5.591096878051757812e-01,4.542586207389831543e-01,5.775022506713867188e-01,4.614715576171875000e-01,5.912982225418090820e-01,4.251097738742828369e-01,4.548931717872619629e-01,4.960547387599945068e-01,3.199234306812286377e-01,4.732382297515869141e-01,3.725114762783050537e-01,3.585028946399688721e-01,4.329749345779418945e-01,3.367293775081634521e-01,2.110495865345001221e-01,4.400398731231689453e-01,-7.004374265670776367e-02,4.628760814666748047e-01,-3.031058311462402344e-01,4.355833232402801514e-01,-1.957278400659561157e-01,2.591779828071594238e-01,-2.052064836025238037e-01,2.227999269962310791e-01,-1.647428125143051147e-01,5.382284149527549744e-02,-6.814669817686080933e-02,-1.207495480775833130e-01,4.299778491258621216e-02,-2.818900942802429199e-01,1.748808175325393677e-01,-4.444973766803741455e-01,5.395295098423957825e-02,-2.586510479450225830e-01,-1.688966304063796997e-01,-1.821728944778442383e-01,-4.717653989791870117e-01,-5.326423048973083496e-02,-4.220918715000152588e-01,-1.853324919939041138e-01,-5.627678632736206055e-01,-3.748887032270431519e-02,-7.529416680335998535e-01,1.178645044565200806e-01,-7.291193008422851562e-01,-2.113754302263259888e-01,-5.419252514839172363e-01,-3.854393064975738525e-01,-6.738499999046325684e-01,-3.498649895191192627e-01,-5.491510033607482910e-01,-6.271457076072692871e-01,-5.761446952819824219e-01,-5.585883259773254395e-01,-5.770009756088256836e-01,-6.009390354156494141e-01,-6.123680472373962402e-01,-6.624945998191833496e-01
-6.431571245193481445e-01,-3.511075973510742188e-01,-5.818011760711669922e-01,-4.900081455707550049e-01,-5.304183363914489746e-01,-5.082422494888305664e-01,-5.154750943183898926e-01,-5.082781314849853516e-01,-5.088898539543151855e-01,-5.134162902832031250e-01,-5.009475350379943848e-01,-3.924395740032196045e-01,-2.653677761554718018e-01,-2.604897618293762207e-01,-2.363267093896865845e-01,-2.322265356779098511e-01,-2.158875316381454468e-01,-1.928653419017791748e-01,-1.699628531932830811e-01,-9.397298842668533325e-02,-1.198511477559804916e-02,-7.603745162487030029e-02,-2.968480437994003296e-02,1.141940895467996597e-02,3.332736203446984291e-03,1.079436391592025757e-01,1.948450207710266113e-01,2.157421112060546875e-01,2.830956876277923584e-01,2.559323608875274658e-01,3.628318905830383301e-01,3.294815719127655029e-01,4.130189716815948486e-01,4.083782136440277100e-01,4.111854135990142822e-01,5.299642682075500488e-01,3.969172239303588867e-01,5.090323090553283691e-01,3.881023526191711426e-01,5.867074131965637207e-01,4.155792295932769775e-01,5.274404883384704590e-01,5.628355741500854492e-01,4.449934363365173340e-01,5.624659657478332520e-01,4.599787294864654541e-01,5.587446093559265137e-01,4.297862052917480469e-01,4.137983322143554688e-01,4.916136860847473145e-01,2.844286262989044189e-01,4.595107436180114746e-01,3.310422301292419434e-01,3.495255112648010254e-01,3.965769708156585693e-01,3.245522975921630859e-01,1.654219329357147217e-01,4.344874918460845947e-01,-1.222834959626197815e-01,4.597675204277038574e-01,-3.285631537437438965e-01,4.149232506752014160e-01,-2.187390774488449097e-01,2.449656426906585693e-01,-2.230520844459533691e-01,2.041331082582473755e-01,-2.031850665807723999e-01,5.242466926574707031e-02,-1.210491433739662170e-01,-1.214996799826622009e-01,4.356520716100931168e-03,-2.965985238552093506e-01,1.435348689556121826e-01,-4.634368121623992920e-01,2.507494390010833740e-02,-2.801620662212371826e-01,-1.976923197507858276e-01,-2.040466070175170898e-01,-4.940350651741027832e-01,-7.570457458496093750e-02,-4.385800659656524658e-01,-2.091363966464996338e-01,-5.751200914382934570e-01,-5.891918763518333435e-02,-7.583392858505249023e-01,8.849961310625076294e-02,-7.331320047378540039e-01,-2.329664826393127441e-01,-5.540921092033386230e-01,-3.995724916458129883e-01,-6.872211694717407227e-01,-3.590125739574432373e-01,-5.641293525695800781e-01,-6.317088007926940918e-01,-5.819808840751647949e-01,-5.738506317138671875e-01,-5.848662853240966797e-01,-6.028794646263122559e-01,-6.216601729393005371e-01,-6.700119972229003906e-01
-5.867255330085754395e-01,-3.361697494983673096e-01,-5.320839285850524902e-01,-4.668333530426025391e-01,-4.872710108757019043e-01,-4.686473309993743896e-01,-4.735673367977142334e-01,-4.644598066806793213e-01,-4.613191187381744385e-01,-4.617189466953277588e-01,-4.467499852180480957e-01,-3.357417285442352295e-01,-2.126805484294891357e-01,-2.089616060256958008e-01,-1.859611719846725464e-01,-1.867554932832717896e-01,-1.759501248598098755e-01,-1.624635010957717896e-01,-1.547995358705520630e-01,-9.075219184160232544e-02,9.366894140839576721e-03,-4.999991133809089661e-02,2.048325724899768829e-03,6.410674005746841431e-02,4.742463678121566772e-02,1.498799175024032593e-01,2.429260462522506714e-01,2.539397776126861572e-01,3.306519985198974609e-01,2.970417439937591553e-01,3.995240628719329834e-01,3.683316111564636230e-01,4.353283047676086426e-01,4.280422031879425049e-01,4.140526652336120605e-01,5.472986698150634766e-01,3.923335075378417969e-01,5.178300738334655762e-01,3.857232034206390381e-01,5.803009867668151855e-01,4.200203418731689453e-01,5.145374536514282227e-01,5.596730709075927734e-01,4.314039349555969238e-01,5.382344126701354980e-01,4.571560025215148926e-01,5.152497887611389160e-01,4.325875639915466309e-01,3.643829524517059326e-01,4.842560589313507080e-01,2.464425563812255859e-01,4.435729682445526123e-01,2.842841744422912598e-01,3.418394327163696289e-01,3.541673421859741211e-01,3.122556209564208984e-01,1.197538748383522034e-01,4.258825778961181641e-01,-1.706899851560592651e-01,4.530595839023590088e-01,-3.448417186737060547e-01,3.880801796913146973e-01,-2.332050949335098267e-01,2.259631305932998657e-01,-2.321532666683197021e-01,1.802129298448562622e-01,-2.324339747428894043e-01,4.684353247284889221e-02,-1.659835726022720337e-01,-1.244872882962226868e-01,-3.069876693189144135e-02,-3.087561726570129395e-01,1.144999191164970398e-01,-4.761130213737487793e-01,-7.326723542064428329e-03,-2.922725677490234375e-01,-2.286685556173324585e-01,-2.197874635457992554e-01,-5.118088722229003906e-01,-9.650889784097671509e-02,-4.512770771980285645e-01,-2.291997671127319336e-01,-5.814849138259887695e-01,-8.055331557989120483e-02,-7.594314813613891602e-01,5.704522505402565002e-02,-7.322710752487182617e-01,-2.543731033802032471e-01,-5.601525902748107910e-01,-4.129418432712554932e-01,-6.953513622283935547e-01,-3.654312193393707275e-01,-5.732747912406921387e-01,-6.329724788665771484e-01,-5.819478034973144531e-01,-5.838330984115600586e-01,-5.875058174133300781e-01,-5.990416407585144043e-01,-6.256133317947387695e-01,-6.718815565109252930e-01
-5.290647745132446289e-01,-3.155778944492340088e-01,-4.847297668457031250e-01,-4.411705732345581055e-01,-4.427696764469146729e-01,-4.277571141719818115e-01,-4.287832379341125488e-01,-4.172982275485992432e-01,-4.124963283538818359e-01,-4.086104631423950195e-01,-3.922535777091979980e-01,-2.818914949893951416e-01,-1.638337671756744385e-01,-1.621999293565750122e-01,-1.401837319135665894e-01,-1.461029201745986938e-01,-1.399871855974197388e-01,-1.340531408786773682e-01,-1.409084647893905640e-01,-8.929930627346038818e-02,3.580090031027793884e-02,-1.701306924223899841e-02,3.959695249795913696e-02,1.233602017164230347e-01,9.628514200448989868e-02,1.923296451568603516e-01,2.914972305297851562e-01,2.904462218284606934e-01,3.753736913204193115e-01,3.380832672119140625e-01,4.316468536853790283e-01,4.041578769683837891e-01,4.552716314792633057e-01,4.455153048038482666e-01,4.144263267517089844e-01,5.625252127647399902e-01,3.871077299118041992e-01,5.238981246948242188e-01,3.840008378028869629e-01,5.726489424705505371e-01,4.219039976596832275e-01,5.019274950027465820e-01,5.536330938339233398e-01,4.192666411399841309e-01,5.112974643707275391e-01,4.555920362472534180e-01,4.651542901992797852e-01,4.370009899139404297e-01,3.080090582370758057e-01,4.775144457817077637e-01,2.015156447887420654e-01,4.288223385810852051e-01,2.308120429515838623e-01,3.334038257598876953e-01,3.083861172199249268e-01,2.972659468650817871e-01,7.087884098291397095e-02,4.151132106781005859e-01,-2.198563218116760254e-01,4.421123564243316650e-01,-3.625082075595855713e-01,3.588464856147766113e-01,-2.549988925457000732e-01,2.067077755928039551e-01,-2.503666877746582031e-01,1.572926938533782959e-01,-2.715099453926086426e-01,4.267515614628791809e-02,-2.215401828289031982e-01,-1.273653954267501831e-01,-7.254178076982498169e-02,-3.249369263648986816e-01,8.072617650032043457e-02,-4.960450530052185059e-01,-3.831088542938232422e-02,-3.160728216171264648e-01,-2.583968341350555420e-01,-2.451836913824081421e-01,-5.324482917785644531e-01,-1.244904398918151855e-01,-4.665395021438598633e-01,-2.583142817020416260e-01,-5.913495421409606934e-01,-1.093385890126228333e-01,-7.630098462104797363e-01,1.977836154401302338e-02,-7.350597977638244629e-01,-2.803056240081787109e-01,-5.716112256050109863e-01,-4.304876625537872314e-01,-7.070363163948059082e-01,-3.770611584186553955e-01,-5.888080000877380371e-01,-6.373422741889953613e-01,-5.877895951271057129e-01,-5.985546112060546875e-01,-5.953948497772216797e-01,-6.003479361534118652e-01,-6.342314481735229492e-01,-6.784520745277404785e-01
-4.676320850849151611e-01,-2.896279096603393555e-01,-4.372196495532989502e-01,-4.093905389308929443e-01,-3.942732512950897217e-01,-3.815590739250183105e-01,-3.800456523895263672e-01,-3.655472695827484131e-01,-3.565368652343750000e-01,-3.498347699642181396e-01,-3.376655578613281250e-01,-2.339312732219696045e-01,-1.224567592144012451e-01,-1.246677115559577942e-01,-1.024673804640769958e-01,-1.114951223134994507e-01,-1.067559942603111267e-01,-1.045028343796730042e-01,-1.253732293844223022e-01,-8.923464268445968628e-02,6.844002753496170044e-02,2.281676419079303741e-02,7.830455154180526733e-02,1.828846782445907593e-01,1.453671008348464966e-01,2.293983399868011475e-01,3.354226350784301758e-01,3.198194801807403564e-01,4.118523299694061279e-01,3.714332878589630127e-01,4.534643292427062988e-01,4.325134158134460449e-01,4.656808376312255859e-01,4.555422365665435791e-01,4.036139547824859619e-01,5.723343491554260254e-01,3.730109930038452148e-01,5.234649777412414551e-01,3.769915401935577393e-01,5.583948493003845215e-01,4.185428023338317871e-01,4.836884438991546631e-01,5.417432188987731934e-01,4.037206470966339111e-01,4.748074114322662354e-01,4.532332420349121094e-01,4.035583138465881348e-01,4.393489956855773926e-01,2.452134937047958374e-01,4.671467244625091553e-01,1.569219976663589478e-01,4.110901355743408203e-01,1.751090288162231445e-01,3.250924050807952881e-01,2.569315731525421143e-01,2.820155918598175049e-01,2.191570214927196503e-02,4.004597961902618408e-01,-2.635939717292785645e-01,4.250243902206420898e-01,-3.697809875011444092e-01,3.217538595199584961e-01,-2.696657478809356689e-01,1.821373552083969116e-01,-2.606023550033569336e-01,1.279195547103881836e-01,-3.020448088645935059e-01,3.328498080372810364e-02,-2.689585685729980469e-01,-1.338024288415908813e-01,-1.109792068600654602e-01,-3.400598764419555664e-01,4.891872406005859375e-02,-5.112021565437316895e-01,-7.284888625144958496e-02,-3.327420949935913086e-01,-2.887969911098480225e-01,-2.675337195396423340e-01,-5.480094552040100098e-01,-1.532865464687347412e-01,-4.777636229991912842e-01,-2.856993377208709717e-01,-5.962790846824645996e-01,-1.396537423133850098e-01,-7.626058459281921387e-01,-2.149636484682559967e-02,-7.330226898193359375e-01,-3.074563741683959961e-01,-5.777637362480163574e-01,-4.482040107250213623e-01,-7.142319083213806152e-01,-3.869608342647552490e-01,-5.996558070182800293e-01,-6.392887234687805176e-01,-5.888328552246093750e-01,-6.094211935997009277e-01,-5.990646481513977051e-01,-5.971082448959350586e-01,-6.385716199874877930e-01,-6.803566217422485352e-01
